text,label
"ay ganun ba. sana ang baller na sinuot nalang pala nakalagay ""m4R r0x4zx"" kasi ""mar roxas"" naman sa balota noh.  https://t.co/Ur01hYh9A4",0
"@FloresPilita Pamatong and d other looney's have no chance of getting elected, but Poe could be alternative to Roxas and Binay",0
@xpeanutgalleryx @cebudailynews @VektorSelba UNA identify kay Binay...and BINAY known as... A lot to mention ??,0
Grabe yung ht. hahahahaha binubully na naman nila si binay ?? jk,0
Shet relate ako sa pandak commercial ni binay ??,0
UNA senatorial bet Allan Montaño gamely shakes finger in curtain-raising speech for Binay | via @mbellsonaq https://t.co/2BM5tzgOxr,0
"Integrity, experience, putting country above self...definitely that is Mar Roxas. ?????? #RoxasNa #YestoMar https://t.co/C6rVw4ILv5",0
RT @TropangMARangal: No one else but Mar Roxas for our ka-Tropang Paul! MARaming salamat po. #RoxasNa https://t.co/EorNSKWLOO,0
"Still, Miriam Defensor Santiago &gt; Rodrigo Duterte",0
Honasan says he would be be the first to demand accountability if Binay is found liable before the court over corruption #VotePH2016,0
Iniendorso na pala ni Daniel Padilla si Mar Roxas,0
"Three SC Justices, including Nancy Binay, voted for the disqualification of Sen Poe on the ground that a... https://t.co/ywiU8yKfoo",0
The foreign investor community is scared of a binay presidency and predicts that they might stay away if he wins.... https://t.co/H9jGnB4bE8,0
Binay gets American political strategists https://t.co/sgAmcMOUkO,0
Asawa daw ni Jejomar Binay si Nancy? Hahah. Lol.,0
Binay: More poor Filipinos under Aquino administration https://t.co/peKQWGLbWT | via INQUIRER,0
Sen. Enrile on Binay's alleged link with Gerardo Limlingan: Hindi ko nakikita linya ni Binay dun eh.,0
"Lol diba dapat manalo na lahat wag lang si Binay, Poe at Marcos.Choosing Binay over Roxas, srsly??????",0
"Binay Senate slate:Pacquiao, Napeñas,Alma Moreno,Kiram,Montaño,Langit, Sotto,Lacson, Gordon, Zubiri, Romualdez, Ople https://t.co/9VZMrlkRVN",0
"Duterte to Roxas:""Mar, habulin mo'ko"" ??????#Roxasparin #RoxasRobredo #RoxasForPresident",0
"Mercado owned ‘dummy’ firms, alleged Binay bagman claims https://t.co/C7GjhF0w0H | @Team_Inquirer https://t.co/gteXK8CsBk",0
Mendoza: Hanggang ngayon naman wala pang napapatunayan laban sa kanya (Binay) @iamalexsantos,0
"Honasan kay VP Binay: Para sa akin, unfair kung mag-express ako ng opinyon.",0
"#Newsreport LP standard bearer Mar Roxas, namimili umano ng boto ayon sa kampo ni VP Binay I via Allan Francisco",0
https://t.co/ybU4cttLt2,0
Why Duterte? :3  Sana tumakbo kana nalang next election :( Sayang ang boto kung maglalaban kayo ni Miriam :(,0
Tularan si Binay,0
‘What sacks of evidence?’: Trillanes says Binay lying in pol ad https://t.co/P5v8dE7kw0 | via INQUIRER,0
Kung sana ikaw nlang ang pumunta dito sa Bukidnon Grace Poe hindi na sana na delayed kanina ang byahe ng mga commuters sa kawalan ng bus.,0
"RT @PhilippineStar: Roxas, not Binay is leading spender for poll ads, says VP’s camp | https://t.co/TQW8j08zYE https://t.co/65lNyaITQl",0
"Binay says Yolanda rehabilitation mismanaged. ""Ipinagmamalaki pa nilang 51% na after 2 years. This is disaster in terms of management""",0
"Binay's team starts their campaign in Nasugbu, Batangas. #BilangPilipino | via @mongualvez  https://t.co/hylxXVGvQB",0
Kahit sino na manalo sa President wag lang po si Mar Roxas ????????,0
@ANCALERTS this early you can tell who he really is. Just please resign as a member of LP if you're supporting  not named Mar Roxas.,0
"Headline for the day: ""The EQualizer Post: Grace Poe versus Mar Roxas: Compare and Contrast Their ACHIEVEMENTS""",0
#OnlyBinayInMakatiSanKaPa,0
#1Mister5Misis #Duterte2016 BATB Failon Ngayon Only Binay,0
[NEWS] Binay hit for blaming shelter woes on Roxas  https://t.co/aQuqhu9Ilu | via Manila Standard,0
"Dahil kay Binay, wala kaming klase ngayon. Salamat Binay.",0
Moot because of his dismissal. CA junks Junjun Binay's petition vs 2nd suspension order via @rapplerdotcom https://t.co/ITosQCNuyB,0
"POE, MAR AND DUTERTE VS BINAY BA ITO?#PiliPinasDebates2016",0
"@teddyboylocsin I think the safe one is Grace Poe, at least according to the Catholic Church and the no. of mayors she has converted",0
": Tapos na term ni Binay as President of the Republic of the Philippines, si Raf at Alliah pa rin.",0
#ChangeIsComing #Duterte2016 na!,0
Akala ko na nasa 260M+ lang ang pera nila ayon kay Nancy Binay. Hmmm.. Nakalikom agad sila 300M from supporters? https://t.co/iftPHFhKyJ,0
#Binay saddened by #Aquino veto of #SSSPensionHike https://t.co/LdBh0Ux54Q https://t.co/t2rZWScDZR,0
https://t.co/63s1ScuA15,0
 #OnlyBinayInMakatiSanKaPa,0
Comparing notes earlier during our breakfast mtg at the BCBP and almost everyone is for Mar Roxas. Wala ng iba. #RoRo2016,0
FULL SPEECH: Mar Roxas' speech during his miting de avance via @rapplerdotcom https://t.co/HzPUNcPVJD,0
Di nako natutuwa sa mga patawa palagi tungkol kay Binay. Masyado na silang bully. Tao pa rin naman siya. Masakit... https://t.co/mN7DFh53k3,0
"Nancy's vote vs Poe was her own, says VP Binay #Halalan2016 https://t.co/uFEEp3xO0Q https://t.co/rzgCuEtdVC | via ANC ALERTS",0
#Duterte2016 vs Only Binay,0
Boto naten binay mangurakot man ay taga batangas pa din ahahah aayusin nyan batangas,0
"Binay: Nognog, pero 'di tulad ng iba ng Dr. Alvin :D",0
I can never trust Binay and Roxas. For a reason that they hold big positions in office but haven't contributed adequately #PiliPinas2016,0
SC urged to remove Binay as Boy Scouts president https://t.co/mirsoVYlnF https://t.co/Ll8Es5tdWv,0
"@xpeanutgalleryx Also, few people remember that post-Yolanda housing was Binay's turf - and that he failed miserably in that regard.",0
DepEd NETIZENS PUMALAG - Umani ng batikos ang kampanya ni Mar Roxas ngayon sa Marawi Lanao del… — Salman D. Ali https://t.co/1izqGfKYQu,0
"'Don't cheapen the presidency,' Duterte tells Poe's camp https://t.co/dVzxK7Z6Ji",0
"Results: Binay, Poe and Mar &gt; MiriamReality: Binay, Poe and Mar &lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt; Miriam #Election2016",0
#OnlyBinayUNAsaIlocos,0
#OnlyBinayPriority4Ps,0
Didn't the Binay campaign team hire Ronaldo Puno? @v_vangogh @profmssyj @Paulelli @mgvtrb @cocoy @raggster https://t.co/MXuKJRXDxH,0
@SenGracePOE don't give up; fight until Mar realize that he need to withdraw because you are better than him. don't waste your fight #OBFPOE,0
@vicegandako para po sa inyo sino ang mas maganda si Sen. Nancy Binay or si Senyora? #AskVice,0
#MIRIAMforPRESIDENT,0
Binay: Don't pre-judge INC leaders https://t.co/qCV2CYwvmR,0
Can't stand Binay's Political Ad Campaign on TV.,0
@MARoxas,0
Duterte says his votes to go to Binay https://t.co/rHIsFxi7w5,0
Panuorin ang tapatan nina Mike Enriquez at Vice President Jejomar Binay sa #WantedPresident! Ilang sandali na lang!,0
#PSYPagyanig,0
Binay: Patuloy ang kahirapan dahil sa maling pamamahala @manila_bulletin,0
RT @SulongKatribu: Lumad march to Mar Roxas' home and Liberal Party's HQ to protest series of IP killings under 5 yrs of Tuwid na Daan http…,0
"Gising, Pinas! Ikampanya na Natin Ang pinakamahusay na tambalan #RoxasRobredo! Bayan bago Ang sarili!",0
"RT @hallowbae: Is DJ endorsing Mar Roxas sa 2016 election? DJ, noooo. :( #OTWOLLoveShots",0
"VP #Binay not immune from suit, says Cayetanohttps://t.co/En5PTg4O7t | @carvajal_nancy #VotePH2016 https://t.co/4k2BUXbRe1",0
Si binay kawawa,0
MAR ROXAS! Taas ka naman pls!,0
Only binay! Yeaaa!,0
@ayeemacaraig @rapplerdotcom Makati was already successful when I was a kid in the 80's waaay before Binay,0
It's about time. Mar Roxas is my President. #RoxasNa https://t.co/k6KvQ9fJiK,0
Mar Roxas the Winter Soldier https://t.co/cAfsf9oPtc,0
"Mar Roxas at #2. Madali na lang dayain to. Kahit di ako magaling magprogram, as an IT specialist (tama ba?), we all know it is possible.",0
"MALAYA Headlines [Friday - 02.26.16]:-Aquino lashes out at Marcos-Binay, Honasan not invited to EDSA rites... https://t.co/af1fXqrxcR",0
@MaPamelaAndrea @kaye_sibss wehhh si binay bala nanay mo hahaha,0
The Good Lord will be with you Mar Roxas! We're putting our faith to God. Kalma lang.,0
EncantadiaSaga https://t.co/5kL3rsGur5,0
very sad to hear about Binay. nothing happened to him i’m just sad to hear about him https://t.co/T9qQYtqRFY,0
"Binay described Gerry Limlingan as his best friend.Despite their close ties, Binay said he has no idea where he is. https://t.co/TLHcxdPZxH",0
Poe advisers say they’re more than a match for Binay’s Puno https://t.co/TzmImkZ1Hq,0
"He is indeed a threat to democracy, a corrupt democracy. Commented on: Duterte a threat to democracy – Grace Poe: https://t.co/qE2TsmZGS5",0
"manalo na lahat wag lang si duterte, roxas, poe at binay. #YouthForMiriam",0
Gwen still supports UNA presidential bet Jejomar Binay despite his fallout with One Cebu. Read here: https://t.co/N8hTRgy1Lz,0
RT @BryandePaz: Senator Binay reiterates call to ban selling firecrackers to minors @UNTVLife @untvradio1350 @SenatorBinay,0
"Kahapon good news para kay Poe, ngayon bad news para kay Binay. Ang saya po",0
"Binay to greet Chilean, Mexican presidents for APEC https://t.co/wtuyQiIJku",0
"10-23-15Duterte approves of Miriam’s presidential bid, says he won’t endorse Mar https://t.co/TBPFnNQMON via @kickerdaily",0
[TOP STORIES] Binay’s wish https://t.co/tCVQBGdnzv | via Journal Online,0
Binay camp not aware of AMLC report on alleged infra kickbacks https://t.co/h78h7ISQnA https://t.co/ULjQsjrefn,0
@KYZEEEEEEEE hi binay! Bagay talaga kayo ni pare ??,0
Binay Won't Concede To Duterte https://t.co/mH3NsypsgW,0
"@Kathpowervote Tanong ko sayo, Si mar roxas ka din ba? DESPERADA ka na kasi e. Sorry not sorry.",0
Bakit pinakahuli si miriam? Hindi ba dapat sila binay o roxas yung nandun,0
"Binay: Kailangan natin ng isang pangulong di nagtatago, gaya ng Mamasapano, di naninisi at di nalilito sa panahon ng krisis #VotePH2016",0
@SJShannen Yan si Binay. este lahat ng mangloloko ??,0
President Aquino is confident with his administration Candidates Mar Roxas and Leni Robredo in the coming... https://t.co/ZiMpGtjhja,0
"""Hindi sex objects ang mga kababaihan""- Binay https://t.co/wUVXME3Eyu",0
"RT @SIR_EPREYM: Paulit ulit na TV Ad. Puro naman paawa. Yan si Binay. Kada commercial, ipinapalabas. ??",0
"Hindi si Mar, hindi si Grace, hindi si Binay. Kundi daya. #GreatLeaderDuterte",0
ATE NI PNOY: DI NAMIN SUSUPORTAHAN ANG KANDIDATURA NI VP BINAY @News5AKSYON https://t.co/wjNWwN7lmb (via @News5E) #OnlyInThePhilippines,0
@micojardins @weirdinaaa HAHAHAHAHAHA wag ganyan Binay. Hindi ganyan sa makati,0
I actually like Binay's latest campaign commercial. Very well thought of. Intended for his target voters. ????,0
bakit si Binay iboboto ni Mame???,0
@JamesRedLegit Kaya itigil na ang pamumuno ng mga LP kasama si Mar Roxas na mahilig sa slogan TuwidNaDaan na di naman maramdaman at makita.,0
Binay's law firm belies Inquirer report on sending P100M to HK https://t.co/gHGlp2gZDG,0
Malamang pag si Mar Roxas ang nanalo dadalihin na naman sya sa social media...oh no..,0
bkit ganun?inendorso ni daniel padilla c mar roxas?..bkit nid izero vote ntin cia?..guys bayan na pinag uusapan..wag tyong beast mode,0
"Pano Kaya Kapag nognog, pandak, laki sa hirap din ako? edi sana kasing yaman ko na si Binay",0
"#TV5Aksyon | Junjun Binay, naniniwalang makakabalik pa siya sa pwesto bilang mayor ng Makati",0
Akala ko si Mar lang ang may palibre pag nanalo. Si Binay din pala. ?? https://t.co/IC6dQMfU93,0
"THE KNIVES ARE OUT | Binay, Poe, Roxas attack Duterte over rape joke https://t.co/PnnY61Jj51",0
@iamtoriie madami dami din syang followers ano ka ba! may kulto yan si binay e hahahahaha! e si poe bet mo?,0
Binay camp: No sugar coating or diversionary tactics will cover-up these glaring facts. | via @jv_arcena,0
RT @doremifaSoLopez: Palakpakan natin si Alma Moreno ????! She braved something not even Binay can do. Si Binay di sumasagot sa issues!  http…,0
Ang Pagbabalik Binay In Makati,0
Haha. Binay at Jollibee. $JFC https://t.co/5jdQO6DolB,0
'Di ko matanggap mas nauunahan pa ni Binay at Poe si Miriam. BAKIT. 'Di makatarungan.,0
Binay rues E. Visayas poverty https://t.co/8ia0VnwCyf | via Tempo,0
lol dat binay commercial lel,0
RT @damienful: Tinalo ng Only Binay ang Micronutrient Deficiency ng Bear Brand at 'Only Belo Touches My Skin' tagline ng Belo.,0
#VotePHBinay,0
'NOT OUR STYLE': Chiz defends Poe from allegation of anti-Duterte 'conspiracy' https://t.co/Ja7wNVgAVy,0
@ALDUBPILIPINAS @mainedcm @aldenrichards02 @mainedcim meron pa nakita ko si Mar Roxas yung ineendorse eh,0
Yung andito si vp binay at sen honasan pero di ko nakita dahil ang hinanap ko ay si ivan mayrina bwahaha!,0
HK OFW Claims Her Duterte Vote Counted As Roxas’: OFW Claims That Her Vote For Duterte Came Out For Roxas In ... https://t.co/xyV87yiwHf,0
"If what Mar Roxas, Duterte, Binay et.al do is not early campaigning, then what is? #ThisIsNotAPaidAdvertisement",0
"Binay says he knows Limlingan's physical condition, not his whereabouts #Eleksyon2016 https://t.co/z2iFRq0REz https://t.co/xliwI2f5Oh",0
"@ixrated Yiz! We shall schedule! And still No To Binay me, kasi No to Everyone akey, mwahahahaha @jesterinexile @ihateposh",0
"Remembering Binay's ""di ko alam yan pero okay yan"" during the UPLB forum. Duterte never said that but you know that's how he might think.",0
Waiting for the latest news on what's going to be decided after the said Mar Roxas and Grace Poe… https://t.co/aZaWZVrztV,0
"bakit dahil kay binay...HAHA.xd,...Makakabisado ko na ata yun ahhh.;)",0
"Binay, FYI hindi kami nognog, huwag mo making idamay sa commercial mo #Binay2016",0
Mar Roxas is this and that. Isnt about time you compare him to other candidates? https://t.co/OjeSdTfuCm,0
"Binay, what's good?#ALDUBUNTOLDStories",0
"TRIVIA: Cabagan, Isabela is the birthplace of VP Binay's mother | @jv_arcena",0
Listen! The silent majority is clamouring for Mar Roxas to stay in the race #PHVote,0
Namesake of LP bet Mar Roxas withdraws from 2016 presidential race https://t.co/0t3PFXTBrs #TheFilipinoVotes https://t.co/ObEBZKzMoO,0
#OnlyBinayPriority4Ps,0
POE WILL NOT WIN @MARoxas  @frankahan @lito_atienza @MannyPacquiao @PhilippineStar  https://t.co/CwVUNdUlUu https://t.co/uU0yiWrJYo,0
#OnlyBinayParehoTayo,0
RT @derpkinggg: @LwnCrlsGrsl @TrevorWesley hahahaha flashback friday kay binay hahaha,0
"Hindi na talaga ako magtataka kung ang boto mamaya nila Bam Aquino, Nancy Binay at Pia Cayetano ay ang pagkadiskwalipika ni Grace Poe.",0
"Ipapakulong mo ba si Binay pag nanalo ka?Poe: Kung ano ang magiging desisyon (ng korte), dapat i-respeto #DZMMTeleIkawNaBa #Halalan2016",0
Supreme Court upholds CA decision on Junjun Binay's case - CNN https://t.co/NKW0Vqi4V8,0
ANG DAMING TAO SA BAHAY NI MAR ROXAS. ANG DAMING PULIS #VoteKathrynFPP #KCA,0
SC asked to remove #Binay from Boy Scouts of the Philippines https://t.co/GDPFbZQl1G | @TarraINQ #VotePH2016 https://t.co/kquiYHfRXs,0
1. how does binay and company get around when his assets have been frozen,0
Binay to welcome #APEC2015 leaders https://t.co/NwkxCSk1Yg @VPJojoBinay https://t.co/YqclXVcK1U,0
I would like to see Mar give up his candidacy &amp; give way to Poe or v.v so as to prevent Duterte from grasping his desired presidential seat.,0
‘What sacks of evidence?’: Trillanes says Binay lying in pol ad https://t.co/fEUqXelLar https://t.co/9h2rEyOnkV,0
RT @twitnigab: Ang sipag pala ni Grace mag conduct ng Senate investigation pero nung investigation kay Binay ang tahimik nila ni Chiz.,0
"RT @DiKukurap: Happy birthday, VP Binay! Pagod ka na kakakampanya so sana magkaroon ka ng time to rest; not just today but forever! https:/…",0
I'm originally rooting for Duterte. Miriam was just a second option. Mashaket pero totoo. &lt;/3 #Duterte2016,0
All the dynamics is with Poe and Binay because of the ferocious attempts by the bottom dwellers to get rid of them. @momblogger,0
"Binay promises end of poverty, unemployment; says he will continue good projects such as 4Ps. #BilangPilipino | @janvicmateo",0
traffic enforcer + kung fu = Mar Roxas https://t.co/KQegbw7YOU,0
Only B1NAY   #OnlyBinayWinner,0
"The #Binay Inc. PartnersWhat's UNA Stand on ""#BINAYaran na Dummies? https://t.co/OzP8Cpg9As",0
"I can accept duterte being at the top, what i can't accept is that miriam is bottom of mar ang binay.",0
"Pres. Aquino, Vice Pres. Binay visit 'Lando'-hit areas https://t.co/XuzNkMNc6G #LandoPH",0
"Saw this on facebook, apparently I was spotted in VP Binay's new campaign ad! ?????? pag napanood niyo let me know haha! http://t.co/REIMbP476N",0
"Toni: ""Ano ang katangian niyo kung kaya't dapat kayong maging Big Winner?""Binay: ""Nognog, pandak, at laki sa hirap.HAHA. #PBBTheBigNight",0
"Yellow card for Mar Roxas, please. Then red card to VP Binay. #PiliPinasDebates2016 #Halalan2016 #PHVote",0
ANO BA TALAGA ANG IPAPANALO ABS-CBN? ANG PAMILYANG PILIPINO BA O SI MAR ROXAS? ??,0
"Sabi naman sayo Mar Roxas. Change is coming. Tignan mo kanina 2nd ka, ngayon 3rd. Change diba?",0
"[#PiliPinas] KBP/Bombo Radio partial and unofficial count: Rodrigo Duterte: 88,879Mar Roxas: 64,606 Grace... https://t.co/aLXbKg1iDU",0
Did Binay lie in his political advertisement? https://t.co/HTwgtbtnNZ,0
#ALDUBWishMoKayaKo,0
#TSOpinion Do you think it’s gonna be Binay-versus-Mar fight on May? https://t.co/ZAyZzL02Z2 https://t.co/glWEMSbcHV,0
RT @Bitiyaaa: Anak ni Binay si?,0
"@marjsilvestre_ @BalteDiana Balte! Kahit na anak ka ni Binay, di ako papatalo! Isang tusok lang yan ng baba ko XD",0
"Cruz beats Trump, Binay’s plunder case, Japan’s robot farm | 6PM wRap https://t.co/kFyFjqHoMA",0
Mar Roxas To Tacloban Survivors: Bahala kayo sa Buhay Nyo!,0
